3.5E-4;8.25E-4;0.0
3.5E-4;0.001;0.001
3.5E-4;0.001;7.5E-4
3.5E-4;0.001;5.0E-4
3.5E-4;0.001;2.5E-4
3.5E-4;0.001;0.0
7.0E-4;0.0;0.001
7.0E-4;0.0;7.5E-4
7.0E-4;0.0;5.0E-4
7.0E-4;0.0;2.5E-4
7.0E-4;0.0;4.97744E-4
7.0E-4;0.0;3.9238099999999997E-4
7.0E-4;7.5E-5;0.001
7.0E-4;7.5E-5;7.5E-4
7.0E-4;7.5E-5;5.0E-4
7.0E-4;7.5E-5;2.5E-4
7.0E-4;7.5E-5;4.4578E-4
7.0E-4;7.5E-5;3.40414E-4
7.0E-4;1.5E-4;0.001
7.0E-4;1.5E-4;7.5E-4
7.0E-4;1.5E-4;5.0E-4
7.0E-4;1.5E-4;2.5E-4
7.0E-4;1.5E-4;3.06655E-4
7.0E-4;1.5E-4;2.0139799999999999E-4
7.0E-4;2.25E-4;0.001
7.0E-4;2.25E-4;7.5E-4
7.0E-4;2.25E-4;5.0E-4
7.0E-4;2.25E-4;2.5E-4
7.0E-4;2.25E-4;1.31307E-4
7.0E-4;2.25E-4;2.5381999999999995E-5
7.0E-4;3.0E-4;0.001
7.0E-4;3.0E-4;7.5E-4
7.0E-4;3.0E-4;5.0E-4
7.0E-4;3.0E-4;2.5E-4
7.0E-4;3.0E-4;0.0
7.0E-4;3.0E-4;-1.0E-4
7.0E-4;4.75E-4;0.001
7.0E-4;4.75E-4;7.5E-4
7.0E-4;4.75E-4;5.0E-4
7.0E-4;4.75E-4;2.5E-4
7.0E-4;4.75E-4;0.0
7.0E-4;6.5E-4;0.001
7.0E-4;6.5E-4;7.5E-4
7.0E-4;6.5E-4;5.0E-4
7.0E-4;6.5E-4;2.5E-4
7.0E-4;6.5E-4;0.0
7.0E-4;8.25E-4;0.001
7.0E-4;8.25E-4;7.5E-4
7.0E-4;8.25E-4;5.0E-4
7.0E-4;8.25E-4;2.5E-4
7.0E-4;8.25E-4;0.0
7.0E-4;0.001;0.001
7.0E-4;0.001;7.5E-4
7.0E-4;0.001;5.0E-4
7.0E-4;0.001;2.5E-4
7.0E-4;0.001;0.0
0.00105;0.0;0.001
0.00105;0.0;7.5E-4
0.00105;0.0;5.0E-4
0.00105;0.0;2.5E-4
0.00105;0.0;5.48161E-4
0.00105;0.0;4.4240600000000006E-4
0.00105;7.5E-5;0.001
0.00105;7.5E-5;7.5E-4
0.00105;7.5E-5;5.0E-4
0.00105;7.5E-5;2.5E-4
0.00105;7.5E-5;4.91127E-4
0.00105;7.5E-5;3.8535800000000003E-4
0.00105;1.5E-4;0.001
0.00105;1.5E-4;7.5E-4
0.00105;1.5E-4;5.0E-4
0.00105;1.5E-4;2.5E-4
0.00105;1.5E-4;3.38331E-4
0.00105;1.5E-4;2.3265500000000001E-4
0.00105;2.25E-4;0.001
0.00105;2.25E-4;7.5E-4
0.00105;2.25E-4;5.0E-4
0.00105;2.25E-4;2.5E-4
0.00105;2.25E-4;1.45362E-4
0.00105;2.25E-4;3.8901E-5
0.00105;3.0E-4;0.001
0.00105;3.0E-4;7.5E-4
0.00105;3.0E-4;5.0E-4
0.00105;3.0E-4;2.5E-4
0.00105;3.0E-4;0.0
0.00105;3.0E-4;-1.0E-4
0.00105;4.75E-4;0.001
0.00105;4.75E-4;7.5E-4
0.00105;4.75E-4;5.0E-4
0.00105;4.75E-4;2.5E-4
0.00105;4.75E-4;0.0
0.00105;6.5E-4;0.001
0.00105;6.5E-4;7.5E-4
0.00105;6.5E-4;5.0E-4
0.00105;6.5E-4;2.5E-4
0.00105;6.5E-4;0.0
0.00105;8.25E-4;0.001
0.00105;8.25E-4;7.5E-4
0.00105;8.25E-4;5.0E-4
0.00105;8.25E-4;2.5E-4
0.00105;8.25E-4;0.0
0.00105;0.001;0.001
0.00105;0.001;7.5E-4
0.00105;0.001;5.0E-4
0.00105;0.001;2.5E-4
0.00105;0.001;0.0
0.0014;0.0;0.001
0.0014;0.0;7.5E-4
0.0014;0.0;5.0E-4
0.0014;0.0;2.5E-4
0.0014;0.0;6.00302E-4
0.0014;0.0;4.94021E-4
0.0014;7.5E-5;0.001
0.0014;7.5E-5;7.5E-4
0.0014;7.5E-5;5.0E-4
0.0014;7.5E-5;2.5E-4
0.0014;7.5E-5;5.37786E-4
0.0014;7.5E-5;4.3149200000000006E-4
0.0014;1.5E-4;0.001
0.0014;1.5E-4;7.5E-4
0.0014;1.5E-4;5.0E-4
0.0014;1.5E-4;2.5E-4
0.0014;1.5E-4;3.7032E-4
0.0014;1.5E-4;2.64131E-4
0.0014;2.25E-4;0.001
0.0014;2.25E-4;7.5E-4
0.0014;2.25E-4;5.0E-4
0.0014;2.25E-4;2.5E-4
0.0014;2.25E-4;1.58918E-4
0.0014;2.25E-4;5.1886E-5
0.0014;3.0E-4;0.001
0.0014;3.0E-4;7.5E-4
0.0014;3.0E-4;5.0E-4
0.0014;3.0E-4;2.5E-4
0.0014;3.0E-4;0.0
0.0014;3.0E-4;-1.0E-4
0.0014;4.75E-4;0.001
0.0014;4.75E-4;7.5E-4
0.0014;4.75E-4;5.0E-4
0.0014;4.75E-4;2.5E-4
0.0014;4.75E-4;0.0
0.0014;6.5E-4;0.001
0.0014;6.5E-4;7.5E-4
0.0014;6.5E-4;5.0E-4
0.0014;6.5E-4;2.5E-4
0.0014;6.5E-4;0.0
0.0014;8.25E-4;0.001
0.0014;8.25E-4;7.5E-4
0.0014;8.25E-4;5.0E-4
0.0014;8.25E-4;2.5E-4
0.0014;8.25E-4;0.0
0.0014;0.001;0.001
0.0014;0.001;7.5E-4
0.0014;0.001;5.0E-4
0.0014;0.001;2.5E-4
0.0014;0.001;0.0
0.00175;0.0;0.001
0.00175;0.0;7.5E-4
0.00175;0.0;5.0E-4
0.00175;0.0;2.5E-4
0.00175;0.0;6.5641E-4
0.00175;0.0;5.49549E-4
0.00175;7.5E-5;0.001
0.00175;7.5E-5;7.5E-4
0.00175;7.5E-5;5.0E-4
0.00175;7.5E-5;2.5E-4
0.00175;7.5E-5;5.88054E-4
0.00175;7.5E-5;4.81178E-4
0.00175;1.5E-4;0.001
0.00175;1.5E-4;7.5E-4
0.00175;1.5E-4;5.0E-4
0.00175;1.5E-4;2.5E-4
0.00175;1.5E-4;4.04952E-4
0.00175;1.5E-4;2.9818900000000003E-4
0.00175;2.25E-4;0.001
0.00175;2.25E-4;7.5E-4
0.00175;2.25E-4;5.0E-4
0.00175;2.25E-4;2.5E-4
0.00175;2.25E-4;1.73817E-4
0.00175;2.25E-4;6.6126E-5
0.00175;3.0E-4;0.001
0.00175;3.0E-4;7.5E-4
0.00175;3.0E-4;5.0E-4
0.00175;3.0E-4;2.5E-4
0.00175;3.0E-4;0.0
0.00175;3.0E-4;-1.0E-4
0.00175;4.75E-4;0.001
0.00175;4.75E-4;7.5E-4
0.00175;4.75E-4;5.0E-4
0.00175;4.75E-4;2.5E-4
0.00175;4.75E-4;0.0
0.00175;6.5E-4;0.001
0.00175;6.5E-4;7.5E-4
0.00175;6.5E-4;5.0E-4
0.00175;6.5E-4;2.5E-4
0.00175;6.5E-4;0.0
0.00175;8.25E-4;0.001
0.00175;8.25E-4;7.5E-4
0.00175;8.25E-4;5.0E-4
0.00175;8.25E-4;2.5E-4
0.00175;8.25E-4;0.0
0.00175;0.001;0.001
0.00175;0.001;7.5E-4
0.00175;0.001;5.0E-4
0.00175;0.001;2.5E-4
0.00175;0.001;0.0
0.0021;0.0;0.001
0.0021;0.0;7.5E-4
0.0021;0.0;5.0E-4
0.0021;0.0;2.5E-4
0.0021;0.0;7.17989E-4
0.0021;0.0;6.104849999999999E-4
0.0021;7.5E-5;0.001
0.0021;7.5E-5;7.5E-4
0.0021;7.5E-5;5.0E-4
0.0021;7.5E-5;2.5E-4
0.0021;7.5E-5;6.43223E-4
0.0021;7.5E-5;5.357039999999999E-4
0.0021;1.5E-4;0.001
0.0021;1.5E-4;7.5E-4
0.0021;1.5E-4;5.0E-4
0.0021;1.5E-4;2.5E-4
0.0021;1.5E-4;4.42948E-4
0.0021;1.5E-4;3.35551E-4
0.0021;2.25E-4;0.001
0.0021;2.25E-4;7.5E-4
0.0021;2.25E-4;5.0E-4
0.0021;2.25E-4;2.5E-4
0.0021;2.25E-4;1.90121E-4
0.0021;2.25E-4;8.1711E-5
0.0021;3.0E-4;0.001
0.0021;3.0E-4;7.5E-4
0.0021;3.0E-4;5.0E-4
0.0021;3.0E-4;2.5E-4
0.0021;3.0E-4;0.0
0.0021;3.0E-4;-1.0E-4
0.0021;4.75E-4;0.001
0.0021;4.75E-4;7.5E-4
0.0021;4.75E-4;5.0E-4
0.0021;4.75E-4;2.5E-4
0.0021;4.75E-4;0.0
0.0021;6.5E-4;0.001
0.0021;6.5E-4;7.5E-4
0.0021;6.5E-4;5.0E-4
0.0021;6.5E-4;2.5E-4
0.0021;6.5E-4;0.0
0.0021;8.25E-4;0.001
0.0021;8.25E-4;7.5E-4
0.0021;8.25E-4;5.0E-4
0.0021;8.25E-4;2.5E-4
0.0021;8.25E-4;0.0
0.0021;0.001;0.001
0.0021;0.001;7.5E-4
0.0021;0.001;5.0E-4
0.0021;0.001;2.5E-4
0.0021;0.001;0.0
0.00245;0.0;0.001
0.00245;0.0;7.5E-4
0.00245;0.0;5.0E-4
0.00245;0.0;2.5E-4
0.00245;0.0;7.85376E-4
0.00245;0.0;6.771689999999999E-4
0.00245;7.5E-5;0.001
0.00245;7.5E-5;7.5E-4
0.00245;7.5E-5;5.0E-4
0.00245;7.5E-5;2.5E-4
0.00245;7.5E-5;7.03592E-4
0.00245;7.5E-5;5.95368E-4
0.00245;1.5E-4;0.001
0.00245;1.5E-4;7.5E-4
0.00245;1.5E-4;5.0E-4
0.00245;1.5E-4;2.5E-4
0.00245;1.5E-4;4.84519E-4
0.00245;1.5E-4;3.76429E-4
0.00245;2.25E-4;0.001
0.00245;2.25E-4;7.5E-4
0.00245;2.25E-4;5.0E-4
0.00245;2.25E-4;2.5E-4
0.00245;2.25E-4;2.07965E-4
0.00245;2.25E-4;9.876599999999998E-5
0.00245;3.0E-4;0.001
0.00245;3.0E-4;7.5E-4
0.00245;3.0E-4;5.0E-4
0.00245;3.0E-4;2.5E-4
0.00245;3.0E-4;0.0
0.00245;3.0E-4;-1.0E-4
0.00245;4.75E-4;0.001
0.00245;4.75E-4;7.5E-4
0.00245;4.75E-4;5.0E-4
0.00245;4.75E-4;2.5E-4
0.00245;4.75E-4;0.0
0.00245;6.5E-4;0.001
0.00245;6.5E-4;7.5E-4
0.00245;6.5E-4;5.0E-4
0.00245;6.5E-4;2.5E-4
0.00245;6.5E-4;0.0
0.00245;8.25E-4;0.001
0.00245;8.25E-4;7.5E-4
0.00245;8.25E-4;5.0E-4
0.00245;8.25E-4;2.5E-4
0.00245;8.25E-4;0.0
0.00245;0.001;0.001
0.00245;0.001;7.5E-4
0.00245;0.001;5.0E-4
0.00245;0.001;2.5E-4
0.00245;0.001;0.0
0.0028;0.0;0.001
0.0028;0.0;7.5E-4
0.0028;0.0;5.0E-4
0.0028;0.0;2.5E-4
0.0028;0.0;8.5898E-4
0.0028;0.0;7.50005E-4
0.0028;7.5E-5;0.001
0.0028;7.5E-5;7.5E-4
0.0028;7.5E-5;5.0E-4
0.0028;7.5E-5;2.5E-4
0.0028;7.5E-5;7.69532E-4
0.0028;7.5E-5;6.60537E-4
0.0028;1.5E-4;0.001
0.0028;1.5E-4;7.5E-4
0.0028;1.5E-4;5.0E-4
0.0028;1.5E-4;2.5E-4
0.0028;1.5E-4;5.29928E-4
0.0028;1.5E-4;4.2108000000000005E-4
0.0028;2.25E-4;0.001
0.0028;2.25E-4;7.5E-4
0.0028;2.25E-4;5.0E-4
0.0028;2.25E-4;2.5E-4
0.0028;2.25E-4;2.27455E-4
0.0028;2.25E-4;1.1739400000000001E-4
0.0028;3.0E-4;0.001
0.0028;3.0E-4;7.5E-4
0.0028;3.0E-4;5.0E-4
0.0028;3.0E-4;2.5E-4
0.0028;3.0E-4;0.0
0.0028;3.0E-4;-1.0E-4
0.0028;4.75E-4;0.001
0.0028;4.75E-4;7.5E-4
0.0028;4.75E-4;5.0E-4
0.0028;4.75E-4;2.5E-4
0.0028;4.75E-4;0.0
0.0028;6.5E-4;0.001
0.0028;6.5E-4;7.5E-4
0.0028;6.5E-4;5.0E-4
0.0028;6.5E-4;2.5E-4
0.0028;6.5E-4;0.0
0.0028;8.25E-4;0.001
0.0028;8.25E-4;7.5E-4
0.0028;8.25E-4;5.0E-4
0.0028;8.25E-4;2.5E-4
0.0028;8.25E-4;0.0
0.0028;0.001;0.001
0.0028;0.001;7.5E-4
0.0028;0.001;5.0E-4
0.0028;0.001;2.5E-4
0.0028;0.001;0.0
0.00315;0.0;0.001
0.00315;0.0;7.5E-4
0.00315;0.0;5.0E-4
0.00315;0.0;2.5E-4
0.00315;0.0;9.39365E-4
0.00315;0.0;8.29549E-4
0.00315;7.5E-5;0.001
0.00315;7.5E-5;7.5E-4
0.00315;7.5E-5;5.0E-4
0.00315;7.5E-5;2.5E-4
0.00315;7.5E-5;8.41546E-4
0.00315;7.5E-5;7.31709E-4
0.00315;1.5E-4;0.001
0.00315;1.5E-4;7.5E-4
0.00315;1.5E-4;5.0E-4
0.00315;1.5E-4;2.5E-4
0.00315;1.5E-4;5.79519E-4
0.00315;1.5E-4;4.69843E-4
0.00315;2.25E-4;0.001
0.00315;2.25E-4;7.5E-4
0.00315;2.25E-4;5.0E-4
0.00315;2.25E-4;2.5E-4
0.00315;2.25E-4;2.4874E-4
0.00315;2.25E-4;1.37738E-4
0.00315;3.0E-4;0.001
0.00315;3.0E-4;7.5E-4
0.00315;3.0E-4;5.0E-4
0.00315;3.0E-4;2.5E-4
0.00315;3.0E-4;0.0
0.00315;3.0E-4;-1.0E-4
0.00315;4.75E-4;0.001
0.00315;4.75E-4;7.5E-4
0.00315;4.75E-4;5.0E-4
0.00315;4.75E-4;2.5E-4
0.00315;4.75E-4;0.0
0.00315;6.5E-4;0.001
0.00315;6.5E-4;7.5E-4
0.00315;6.5E-4;5.0E-4
0.00315;6.5E-4;2.5E-4
0.00315;6.5E-4;0.0
0.00315;8.25E-4;0.001
0.00315;8.25E-4;7.5E-4
0.00315;8.25E-4;5.0E-4
0.00315;8.25E-4;2.5E-4
0.00315;8.25E-4;0.0
0.00315;0.001;0.001
0.00315;0.001;7.5E-4
0.00315;0.001;5.0E-4
0.00315;0.001;2.5E-4
0.00315;0.001;0.0
0.0035;0.0;0.001
0.0035;0.0;7.5E-4
0.0035;0.0;5.0E-4
0.0035;0.0;2.5E-4
0.0035;0.0;0.00102715
0.0035;0.0;9.1642E-4
0.0035;7.5E-5;0.001
0.0035;7.5E-5;7.5E-4
0.0035;7.5E-5;5.0E-4
0.0035;7.5E-5;2.5E-4
0.0035;7.5E-5;9.2019E-4
0.0035;7.5E-5;8.094339999999999E-4
0.0035;1.5E-4;0.001
0.0035;1.5E-4;7.5E-4
0.0035;1.5E-4;5.0E-4
0.0035;1.5E-4;2.5E-4
0.0035;1.5E-4;6.33676E-4
0.0035;1.5E-4;5.230959999999999E-4
0.0035;2.25E-4;0.001
0.0035;2.25E-4;7.5E-4
0.0035;2.25E-4;5.0E-4
0.0035;2.25E-4;2.5E-4
0.0035;2.25E-4;2.71986E-4
0.0035;2.25E-4;1.5995499999999998E-4
0.0035;3.0E-4;0.001
0.0035;3.0E-4;7.5E-4
0.0035;3.0E-4;5.0E-4
0.0035;3.0E-4;2.5E-4
0.0035;3.0E-4;0.0
0.0035;3.0E-4;-1.0E-4
0.0035;4.75E-4;0.001
0.0035;4.75E-4;7.5E-4
0.0035;4.75E-4;5.0E-4
0.0035;4.75E-4;2.5E-4
0.0035;4.75E-4;0.0
0.0035;6.5E-4;0.001
0.0035;6.5E-4;7.5E-4
0.0035;6.5E-4;5.0E-4
0.0035;6.5E-4;2.5E-4
0.0035;6.5E-4;0.0
0.0035;8.25E-4;0.001
0.0035;8.25E-4;7.5E-4
0.0035;8.25E-4;5.0E-4
0.0035;8.25E-4;2.5E-4
0.0035;8.25E-4;0.0
0.0035;0.001;0.001
0.0035;0.001;7.5E-4
0.0035;0.001;5.0E-4
0.0035;0.001;2.5E-4
0.0035;0.001;0.0
0.00385;0.0;0.001
0.00385;0.0;7.5E-4
0.00385;0.0;5.0E-4
0.00385;0.0;2.5E-4
0.00385;0.0;0.001123
0.00385;0.0;0.0010112699999999999
0.00385;7.5E-5;0.001
0.00385;7.5E-5;7.5E-4
0.00385;7.5E-5;5.0E-4
0.00385;7.5E-5;2.5E-4
0.00385;7.5E-5;0.00100606
0.00385;7.5E-5;8.943029999999999E-4
0.00385;1.5E-4;0.001
0.00385;1.5E-4;7.5E-4
0.00385;1.5E-4;5.0E-4
0.00385;1.5E-4;2.5E-4
0.00385;1.5E-4;6.92811E-4
0.00385;1.5E-4;5.81244E-4
0.00385;2.25E-4;0.001
0.00385;2.25E-4;7.5E-4
0.00385;2.25E-4;5.0E-4
0.00385;2.25E-4;2.5E-4
0.00385;2.25E-4;2.97368E-4
0.00385;2.25E-4;1.8421400000000004E-4
0.00385;3.0E-4;0.001
0.00385;3.0E-4;7.5E-4
0.00385;3.0E-4;5.0E-4
0.00385;3.0E-4;2.5E-4
0.00385;3.0E-4;0.0
0.00385;3.0E-4;-1.0E-4
0.00385;4.75E-4;0.001
0.00385;4.75E-4;7.5E-4
0.00385;4.75E-4;5.0E-4
0.00385;4.75E-4;2.5E-4
0.00385;4.75E-4;0.0
0.00385;6.5E-4;0.001
0.00385;6.5E-4;7.5E-4
0.00385;6.5E-4;5.0E-4
0.00385;6.5E-4;2.5E-4
0.00385;6.5E-4;0.0
0.00385;8.25E-4;0.001
0.00385;8.25E-4;7.5E-4
0.00385;8.25E-4;5.0E-4
0.00385;8.25E-4;2.5E-4
0.00385;8.25E-4;0.0
0.00385;0.001;0.001
0.00385;0.001;7.5E-4
0.00385;0.001;5.0E-4
0.00385;0.001;2.5E-4
0.00385;0.001;0.0
0.0042;0.0;0.001
0.0042;0.0;7.5E-4
0.0042;0.0;5.0E-4
0.0042;0.0;2.5E-4
0.0042;0.0;0.00122765
0.0042;0.0;0.0011148199999999999
0.0042;7.5E-5;0.001
0.0042;7.5E-5;7.5E-4
0.0042;7.5E-5;5.0E-4
0.0042;7.5E-5;2.5E-4
0.0042;7.5E-5;0.00109981
0.0042;7.5E-5;9.8696E-4
0.0042;1.5E-4;0.001
0.0042;1.5E-4;7.5E-4
0.0042;1.5E-4;5.0E-4
0.0042;1.5E-4;2.5E-4
0.0042;1.5E-4;7.57371E-4
0.0042;1.5E-4;6.44726E-4
0.0042;2.25E-4;0.001
0.0042;2.25E-4;7.5E-4
0.0042;2.25E-4;5.0E-4
0.0042;2.25E-4;2.5E-4
0.0042;2.25E-4;3.25078E-4
0.0042;2.25E-4;2.10699E-4
0.0042;3.0E-4;0.001
0.0042;3.0E-4;7.5E-4
0.0042;3.0E-4;5.0E-4
0.0042;3.0E-4;2.5E-4
0.0042;3.0E-4;0.0
0.0042;3.0E-4;-1.0E-4
0.0042;4.75E-4;0.001
0.0042;4.75E-4;7.5E-4
0.0042;4.75E-4;5.0E-4
0.0042;4.75E-4;2.5E-4
0.0042;4.75E-4;0.0
0.0042;6.5E-4;0.001
0.0042;6.5E-4;7.5E-4
0.0042;6.5E-4;5.0E-4
0.0042;6.5E-4;2.5E-4
0.0042;6.5E-4;0.0
0.0042;8.25E-4;0.001
0.0042;8.25E-4;7.5E-4
0.0042;8.25E-4;5.0E-4
0.0042;8.25E-4;2.5E-4
0.0042;8.25E-4;0.0
0.0042;0.001;0.001
0.0042;0.001;7.5E-4
0.0042;0.001;5.0E-4
0.0042;0.001;2.5E-4
0.0042;0.001;0.0
0.00455;0.0;0.001
0.00455;0.0;7.5E-4
0.00455;0.0;5.0E-4
0.00455;0.0;2.5E-4
0.00455;0.0;0.00134188
0.00455;0.0;0.0012278599999999999
0.00455;7.5E-5;0.001
0.00455;7.5E-5;7.5E-4
0.00455;7.5E-5;5.0E-4
0.00455;7.5E-5;2.5E-4
0.00455;7.5E-5;0.00120215
0.00455;7.5E-5;0.0010880899999999999
0.00455;1.5E-4;0.001
0.00455;1.5E-4;7.5E-4
0.00455;1.5E-4;5.0E-4
0.00455;1.5E-4;2.5E-4
0.00455;1.5E-4;8.27841E-4
0.00455;1.5E-4;7.14019E-4
0.00455;2.25E-4;0.001
0.00455;2.25E-4;7.5E-4
0.00455;2.25E-4;5.0E-4
0.00455;2.25E-4;2.5E-4
0.00455;2.25E-4;3.55325E-4
0.00455;2.25E-4;2.39608E-4
0.00455;3.0E-4;0.001
0.00455;3.0E-4;7.5E-4
0.00455;3.0E-4;5.0E-4
0.00455;3.0E-4;2.5E-4
0.00455;3.0E-4;0.0
0.00455;3.0E-4;-1.0E-4
0.00455;4.75E-4;0.001
0.00455;4.75E-4;7.5E-4
0.00455;4.75E-4;5.0E-4
0.00455;4.75E-4;2.5E-4
0.00455;4.75E-4;0.0
0.00455;6.5E-4;0.001
0.00455;6.5E-4;7.5E-4
0.00455;6.5E-4;5.0E-4
0.00455;6.5E-4;2.5E-4
0.00455;6.5E-4;0.0
0.00455;8.25E-4;0.001
0.00455;8.25E-4;7.5E-4
0.00455;8.25E-4;5.0E-4
0.00455;8.25E-4;2.5E-4
0.00455;8.25E-4;0.0
0.00455;0.001;0.001
0.00455;0.001;7.5E-4
0.00455;0.001;5.0E-4
0.00455;0.001;2.5E-4
0.00455;0.001;0.0
0.0049;0.0;0.001
0.0049;0.0;7.5E-4
0.0049;0.0;5.0E-4
0.0049;0.0;2.5E-4
0.0049;0.0;0.00146655
0.0049;0.0;0.00135122
0.0049;7.5E-5;0.001
0.0049;7.5E-5;7.5E-4
0.0049;7.5E-5;5.0E-4
0.0049;7.5E-5;2.5E-4
0.0049;7.5E-5;0.00131383
0.0049;7.5E-5;0.0011984699999999999
0.0049;1.5E-4;0.001
0.0049;1.5E-4;7.5E-4
0.0049;1.5E-4;5.0E-4
0.0049;1.5E-4;2.5E-4
0.0049;1.5E-4;9.0475E-4
0.0049;1.5E-4;7.896439999999999E-4
0.0049;2.25E-4;0.001
0.0049;2.25E-4;7.5E-4
0.0049;2.25E-4;5.0E-4
0.0049;2.25E-4;2.5E-4
0.0049;2.25E-4;3.88336E-4
0.0049;2.25E-4;2.71159E-4
0.0049;3.0E-4;0.001
0.0049;3.0E-4;7.5E-4
0.0049;3.0E-4;5.0E-4
0.0049;3.0E-4;2.5E-4
0.0049;3.0E-4;0.0
0.0049;3.0E-4;-1.0E-4
0.0049;4.75E-4;0.001
0.0049;4.75E-4;7.5E-4
0.0049;4.75E-4;5.0E-4
0.0049;4.75E-4;2.5E-4
0.0049;4.75E-4;0.0
0.0049;6.5E-4;0.001
0.0049;6.5E-4;7.5E-4
0.0049;6.5E-4;5.0E-4
0.0049;6.5E-4;2.5E-4
0.0049;6.5E-4;0.0
0.0049;8.25E-4;0.001
0.0049;8.25E-4;7.5E-4
0.0049;8.25E-4;5.0E-4
0.0049;8.25E-4;2.5E-4
0.0049;8.25E-4;0.0
0.0049;0.001;0.001
0.0049;0.001;7.5E-4
0.0049;0.001;5.0E-4
0.0049;0.001;2.5E-4
0.0049;0.001;0.0
0.00525;0.0;0.001
0.00525;0.0;7.5E-4
0.00525;0.0;5.0E-4
0.00525;0.0;2.5E-4
0.00525;0.0;0.00160258
0.00525;0.0;0.00148583
0.00525;7.5E-5;0.001
0.00525;7.5E-5;7.5E-4
0.00525;7.5E-5;5.0E-4
0.00525;7.5E-5;2.5E-4
0.00525;7.5E-5;0.00143569
0.00525;7.5E-5;0.00131891
0.00525;1.5E-4;0.001
0.00525;1.5E-4;7.5E-4
0.00525;1.5E-4;5.0E-4
0.00525;1.5E-4;2.5E-4
0.00525;1.5E-4;9.8867E-4
0.00525;1.5E-4;8.721629999999999E-4
0.00525;2.25E-4;0.001
0.00525;2.25E-4;7.5E-4
0.00525;2.25E-4;5.0E-4
0.00525;2.25E-4;2.5E-4
0.00525;2.25E-4;4.24356E-4
0.00525;2.25E-4;3.05586E-4
0.00525;3.0E-4;0.001
0.00525;3.0E-4;7.5E-4
0.00525;3.0E-4;5.0E-4
0.00525;3.0E-4;2.5E-4
0.00525;3.0E-4;0.0
